record_id,date,site,process,shift,records_processed,processing_time_min,errors_found,downtime_min,quality_score,sla_threshold_min,sla_met,error_rate_pct,quality_flag
101040,2026-05-30,Pune,Enrichment,Morning,584,84.29,8,23.8,93.91,65,No,1.37,SLA Breach
101603,2026-05-30,Pune,Publishing,Morning,509,30.01,7,20.6,89.18,30,No,1.375,Low Quality Score
104735,2026-05-30,Pune,Publishing,Evening,457,93.26,4,1.5,98.79,30,No,0.875,SLA Breach
100605,2026-05-30,Pune,Validation,Evening,203,104.52,4,64.4,95.55,55,No,1.97,SLA Breach
103521,2026-05-30,Pune,Validation,Morning,234,35.65,3,40.2,99.01,55,Yes,1.282,Normal
103067,2026-05-31,Bengaluru,Data Intake,Morning,516,53.34,5,3.8,89.81,35,No,0.969,Low Quality Score
100545,2026-05-31,Bengaluru,Enrichment,Night,585,23.5,7,15.8,97.22,65,Yes,1.197,Normal
104073,2026-05-31,Bengaluru,Enrichment,Night,435,36.71,8,2.8,100.0,65,Yes,1.839,Normal
104661,2026-05-31,Bengaluru,Enrichment,Evening,399,93.03,10,8.7,98.49,65,No,2.506,High Error Rate
104675,2026-05-31,Bengaluru,Enrichment,Evening,144,48.7,2,17.4,89.74,65,Yes,1.389,Low Quality Score
103740,2026-05-31,Bengaluru,Quality Review,Morning,517,57.18,5,5.6,92.28,60,Yes,0.967,Normal
103440,2026-05-31,Bengaluru,Validation,Morning,355,49.05,7,26.4,87.42,55,Yes,1.972,Low Quality Score
105058,2026-05-31,Bengaluru,Validation,Night,435,64.27,1,0.0,97.37,55,No,0.23,SLA Breach
100334,2026-05-31,Chennai,Enrichment,Evening,214,42.54,6,0.2,98.64,65,Yes,2.804,High Error Rate
103625,2026-05-31,Chennai,Publishing,Morning,497,21.76,3,0.0,95.61,30,Yes,0.604,Normal
105657,2026-05-31,Chennai,Publishing,Evening,540,24.24,7,20.3,92.33,30,Yes,1.296,Normal
102286,2026-05-31,Chennai,Validation,Morning,613,48.3,2,19.9,95.67,55,Yes,0.326,Normal
103127,2026-05-31,Chennai,Validation,Morning,389,21.46,2,0.0,94.66,55,Yes,0.514,Normal
104539,2026-05-31,Chennai,Validation,Morning,387,33.15,2,41.6,93.53,55,Yes,0.517,Normal
100582,2026-05-31,Hyderabad,Data Intake,Morning,581,43.05,5,9.0,93.79,35,No,0.861,SLA Breach
103190,2026-05-31,Hyderabad,Data Intake,Night,302,53.46,6,4.4,100.0,35,No,1.987,SLA Breach
105883,2026-05-31,Hyderabad,Data Intake,Night,530,14.29,2,9.2,95.28,35,Yes,0.377,Normal
105963,2026-05-31,Hyderabad,Data Intake,Evening,265,20.94,6,17.6,88.51,35,Yes,2.264,Low Quality Score
101971,2026-05-31,Hyderabad,Enrichment,Evening,225,58.32,10,9.9,95.6,65,Yes,4.444,High Error Rate
102246,2026-05-31,Hyderabad,Enrichment,Morning,571,91.56,3,0.0,92.55,65,No,0.525,SLA Breach
100611,2026-05-31,Hyderabad,Publishing,Morning,493,44.89,5,16.5,97.14,30,No,1.014,SLA Breach
103381,2026-05-31,Hyderabad,Quality Review,Morning,86,55.4,4,0.0,94.09,60,Yes,4.651,High Error Rate
103630,2026-05-31,Hyderabad,Quality Review,Night,604,35.88,9,7.9,93.95,60,Yes,1.49,Normal
105265,2026-05-31,Hyderabad,Quality Review,Evening,449,34.25,2,0.0,91.01,60,Yes,0.445,Normal
100084,2026-05-31,Hyderabad,Validation,Evening,315,62.81,8,33.6,97.01,55,No,2.54,High Error Rate
100482,2026-05-31,Hyderabad,Validation,Morning,118,43.44,8,0.0,100.0,55,Yes,6.78,High Error Rate
105087,2026-05-31,Pune,Data Intake,Night,218,47.36,4,37.6,90.21,35,No,1.835,SLA Breach
100090,2026-05-31,Pune,Enrichment,Evening,519,72.55,3,0.0,97.17,65,No,0.578,SLA Breach
105008,2026-05-31,Pune,Publishing,Evening,299,21.22,2,35.0,91.06,30,Yes,0.669,Normal
100388,2026-05-31,Pune,Quality Review,Morning,344,48.7,4,15.9,95.47,60,Yes,1.163,Normal
102455,2026-05-31,Pune,Quality Review,Morning,583,73.46,2,29.1,93.74,60,No,0.343,SLA Breach
100101,2026-05-31,Pune,Validation,Evening,315,49.74,3,9.5,100.0,55,Yes,0.952,Normal
102822,2026-05-31,Pune,Validation,Morning,326,33.96,2,0.0,92.28,55,Yes,0.613,Normal
104722,2026-05-31,Pune,Validation,Night,250,59.26,2,21.9,92.49,55,No,0.8,SLA Breach
100816,2026-06-01,Bengaluru,Data Intake,Evening,631,20.42,2,0.1,92.73,35,Yes,0.317,Normal
101016,2026-06-01,Bengaluru,Data Intake,Morning,439,13.37,3,25.9,98.77,35,Yes,0.683,Normal
104973,2026-06-01,Bengaluru,Data Intake,Night,512,47.66,4,10.2,91.29,35,No,0.781,SLA Breach
101659,2026-06-01,Bengaluru,Enrichment,Evening,177,86.96,6,8.8,100.0,65,No,3.39,High Error Rate
103051,2026-06-01,Bengaluru,Enrichment,Night,561,84.08,7,16.0,90.42,65,No,1.248,SLA Breach
103230,2026-06-01,Bengaluru,Enrichment,Evening,517,39.94,5,0.0,93.7,65,Yes,0.967,Normal
104891,2026-06-01,Bengaluru,Publishing,Evening,519,12.88,8,23.7,95.65,30,Yes,1.541,Normal
100019,2026-06-01,Bengaluru,Quality Review,Morning,616,57.74,8,0.0,95.21,60,Yes,1.299,Normal
101080,2026-06-01,Bengaluru,Quality Review,Morning,102,69.37,3,20.3,95.18,60,No,2.941,High Error Rate
103148,2026-06-01,Bengaluru,Quality Review,Night,280,56.29,6,12.8,93.51,60,Yes,2.143,High Error Rate
104847,2026-06-01,Bengaluru,Quality Review,Night,486,22.55,1,0.0,94.6,60,Yes,0.206,Normal
105032,2026-06-01,Bengaluru,Quality Review,Evening,80,107.02,7,9.1,98.38,60,No,8.75,High Error Rate
101650,2026-06-01,Bengaluru,Validation,Night,164,27.46,4,1.0,87.59,55,Yes,2.439,Low Quality Score
102790,2026-06-01,Bengaluru,Validation,Morning,501,56.55,4,17.5,98.27,55,No,0.798,SLA Breach
104483,2026-06-01,Bengaluru,Validation,Night,583,51.39,1,7.7,90.06,55,Yes,0.172,Normal
105582,2026-06-01,Bengaluru,Validation,Evening,545,43.63,4,11.9,95.75,55,Yes,0.734,Normal
101969,2026-06-01,Chennai,Enrichment,Morning,299,41.37,8,0.0,97.53,65,Yes,2.676,High Error Rate
105203,2026-06-01,Chennai,Publishing,Night,252,23.62,5,13.4,95.22,30,Yes,1.984,Normal
100868,2026-06-01,Chennai,Quality Review,Morning,220,50.66,9,37.9,95.72,60,Yes,4.091,High Error Rate
105164,2026-06-01,Chennai,Quality Review,Evening,223,88.28,4,6.4,94.07,60,No,1.794,SLA Breach
105506,2026-06-01,Chennai,Quality Review,Evening,601,85.4,2,33.8,90.21,60,No,0.333,SLA Breach
105731,2026-06-01,Chennai,Quality Review,Night,472,71.51,4,24.9,91.21,60,No,0.847,SLA Breach
101961,2026-06-01,Chennai,Validation,Night,214,35.52,8,5.7,92.77,55,Yes,3.738,High Error Rate
104366,2026-06-01,Chennai,Validation,Night,268,37.7,3,14.6,93.04,55,Yes,1.119,Normal
101097,2026-06-01,Hyderabad,Data Intake,Morning,103,44.7,3,8.8,93.94,35,No,2.913,High Error Rate
101865,2026-06-01,Hyderabad,Enrichment,Night,609,62.59,5,0.0,91.23,65,Yes,0.821,Normal
102704,2026-06-01,Hyderabad,Enrichment,Morning,392,53.77,8,16.6,95.47,65,Yes,2.041,High Error Rate
102863,2026-06-01,Hyderabad,Publishing,Morning,296,41.64,2,20.3,97.29,30,No,0.676,SLA Breach
100589,2026-06-01,Hyderabad,Quality Review,Morning,292,58.43,3,0.0,96.56,60,Yes,1.027,Normal
101933,2026-06-01,Hyderabad,Quality Review,Morning,643,68.57,4,0.0,94.75,60,No,0.622,SLA Breach
104943,2026-06-01,Hyderabad,Quality Review,Morning,452,49.55,8,8.7,93.43,60,Yes,1.77,Normal
104696,2026-06-01,Hyderabad,Validation,Morning,627,44.96,3,11.9,100.0,55,Yes,0.478,Normal
105935,2026-06-01,Pune,Publishing,Evening,212,15.68,9,0.0,91.54,30,Yes,4.245,High Error Rate
101086,2026-06-01,Pune,Quality Review,Evening,92,50.08,4,6.8,94.38,60,Yes,4.348,High Error Rate
102208,2026-06-01,Pune,Quality Review,Morning,435,31.21,1,0.0,97.55,60,Yes,0.23,Normal
102784,2026-06-01,Pune,Quality Review,Night,578,34.96,3,17.9,88.74,60,Yes,0.519,Low Quality Score
103507,2026-06-01,Pune,Quality Review,Evening,590,24.26,2,0.9,95.69,60,Yes,0.339,Normal
101144,2026-06-02,Bengaluru,Data Intake,Night,308,53.02,3,13.9,92.65,35,No,0.974,SLA Breach
101599,2026-06-02,Bengaluru,Data Intake,Night,331,34.7,7,16.1,89.58,35,Yes,2.115,Low Quality Score
105733,2026-06-02,Bengaluru,Data Intake,Night,508,37.74,5,7.3,88.46,35,No,0.984,Low Quality Score
103572,2026-06-02,Bengaluru,Publishing,Evening,443,36.55,5,29.5,95.3,30,No,1.129,SLA Breach
104785,2026-06-02,Bengaluru,Publishing,Morning,508,24.53,5,21.5,95.71,30,Yes,0.984,Normal
103459,2026-06-02,Bengaluru,Quality Review,Night,129,63.88,9,13.5,92.01,60,No,6.977,High Error Rate
105322,2026-06-02,Bengaluru,Quality Review,Night,635,64.55,6,0.0,89.35,60,No,0.945,Low Quality Score
104108,2026-06-02,Bengaluru,Validation,Evening,570,97.2,2,23.1,97.06,55,No,0.351,SLA Breach
105484,2026-06-02,Bengaluru,Validation,Morning,562,76.42,5,14.2,92.66,55,No,0.89,SLA Breach
100590,2026-06-02,Chennai,Data Intake,Night,440,51.21,7,14.2,91.47,35,No,1.591,SLA Breach
104641,2026-06-02,Chennai,Data Intake,Morning,125,23.13,6,27.6,100.0,35,Yes,4.8,High Error Rate
105453,2026-06-02,Chennai,Data Intake,Morning,92,29.84,8,19.1,91.66,35,Yes,8.696,High Error Rate
100459,2026-06-02,Chennai,Enrichment,Morning,609,93.12,6,39.6,90.69,65,No,0.985,SLA Breach
102451,2026-06-02,Chennai,Publishing,Morning,272,20.0,3,7.5,89.17,30,Yes,1.103,Low Quality Score
101126,2026-06-02,Chennai,Validation,Night,139,30.98,3,0.0,96.81,55,Yes,2.158,High Error Rate
102457,2026-06-02,Chennai,Validation,Evening,333,81.11,5,30.2,95.6,55,No,1.502,SLA Breach
102826,2026-06-02,Chennai,Validation,Night,540,72.14,7,6.5,91.5,55,No,1.296,SLA Breach
104548,2026-06-02,Chennai,Validation,Evening,512,74.3,5,18.3,97.09,55,No,0.977,SLA Breach
100963,2026-06-02,Hyderabad,Data Intake,Evening,342,42.56,6,18.9,95.32,35,No,1.754,SLA Breach
104280,2026-06-02,Hyderabad,Enrichment,Evening,151,72.28,10,4.9,93.47,65,No,6.623,High Error Rate
102168,2026-06-02,Hyderabad,Publishing,Morning,254,17.68,4,19.9,94.29,30,Yes,1.575,Normal
101500,2026-06-02,Hyderabad,Quality Review,Morning,376,72.62,5,0.0,91.47,60,No,1.33,SLA Breach
100093,2026-06-02,Pune,Data Intake,Morning,457,17.11,5,26.0,89.49,35,Yes,1.094,Low Quality Score
101093,2026-06-02,Pune,Data Intake,Morning,136,42.14,7,7.5,98.59,35,No,5.147,High Error Rate
101125,2026-06-02,Pune,Data Intake,Evening,381,18.04,7,0.0,94.17,35,Yes,1.837,Normal
100723,2026-06-02,Pune,Enrichment,Night,583,33.32,4,17.3,95.58,65,Yes,0.686,Normal
103231,2026-06-02,Pune,Enrichment,Morning,270,52.98,3,19.8,89.94,65,Yes,1.111,Low Quality Score
101024,2026-06-02,Pune,Publishing,Evening,381,20.9,7,10.7,86.28,30,Yes,1.837,Low Quality Score
105011,2026-06-02,Pune,Publishing,Evening,219,38.86,5,19.5,90.03,30,No,2.283,High Error Rate
105538,2026-06-02,Pune,Publishing,Evening,313,27.23,3,6.5,94.88,30,Yes,0.958,Normal
102439,2026-06-02,Pune,Quality Review,Morning,401,60.0,5,19.2,96.51,60,Yes,1.247,Normal
104002,2026-06-02,Pune,Quality Review,Night,580,77.09,5,17.9,96.13,60,No,0.862,SLA Breach
100513,2026-06-02,Pune,Validation,Night,476,95.97,0,0.0,94.7,55,No,0.0,SLA Breach
104919,2026-06-02,Pune,Validation,Morning,617,42.7,3,14.3,91.14,55,Yes,0.486,Normal
103778,2026-06-03,Bengaluru,Data Intake,Morning,543,38.25,5,27.8,95.05,35,No,0.921,SLA Breach
104475,2026-06-03,Bengaluru,Enrichment,Morning,278,38.31,5,2.9,95.68,65,Yes,1.799,Normal
105300,2026-06-03,Bengaluru,Enrichment,Morning,230,49.45,10,10.0,93.2,65,Yes,4.348,High Error Rate
101884,2026-06-03,Bengaluru,Publishing,Morning,382,22.64,5,0.0,89.63,30,Yes,1.309,Low Quality Score
101844,2026-06-03,Bengaluru,Quality Review,Evening,233,27.66,5,3.6,97.03,60,Yes,2.146,High Error Rate
102319,2026-06-03,Bengaluru,Quality Review,Morning,100,90.92,2,18.7,98.56,60,No,2.0,SLA Breach
102621,2026-06-03,Bengaluru,Quality Review,Morning,210,42.66,8,18.2,95.68,60,Yes,3.81,High Error Rate
100361,2026-06-03,Bengaluru,Validation,Night,185,56.06,6,13.2,97.89,55,No,3.243,High Error Rate
101007,2026-06-03,Bengaluru,Validation,Night,342,50.58,6,16.5,89.61,55,Yes,1.754,Low Quality Score
103316,2026-06-03,Bengaluru,Validation,Evening,272,42.78,6,8.2,93.8,55,Yes,2.206,High Error Rate
103334,2026-06-03,Bengaluru,Validation,Night,380,76.04,6,31.2,96.7,55,No,1.579,SLA Breach
103998,2026-06-03,Bengaluru,Validation,Evening,334,40.38,7,0.0,94.08,55,Yes,2.096,High Error Rate
100856,2026-06-03,Chennai,Data Intake,Night,540,50.16,6,38.4,100.0,35,No,1.111,SLA Breach
103156,2026-06-03,Chennai,Data Intake,Morning,547,20.99,3,0.0,94.62,35,Yes,0.548,Normal
105595,2026-06-03,Chennai,Data Intake,Evening,309,78.16,2,37.2,94.33,35,No,0.647,SLA Breach
102036,2026-06-03,Chennai,Publishing,Evening,214,77.88,6,0.0,93.88,30,No,2.804,High Error Rate
104857,2026-06-03,Chennai,Publishing,Evening,111,30.29,1,2.4,94.28,30,No,0.901,SLA Breach
101158,2026-06-03,Chennai,Quality Review,Night,437,34.75,3,21.0,90.95,60,Yes,0.686,Normal
101548,2026-06-03,Chennai,Validation,Evening,200,101.81,7,13.6,89.31,55,No,3.5,Low Quality Score
101863,2026-06-03,Chennai,Validation,Morning,306,33.22,8,6.7,86.34,55,Yes,2.614,Low Quality Score
103629,2026-06-03,Chennai,Validation,Morning,490,41.11,1,0.0,90.56,55,Yes,0.204,Normal
103710,2026-06-03,Chennai,Validation,Night,316,42.6,5,0.0,92.46,55,Yes,1.582,Normal
100297,2026-06-03,Hyderabad,Data Intake,Morning,480,21.11,10,19.2,98.66,35,Yes,2.083,High Error Rate
104839,2026-06-03,Hyderabad,Enrichment,Evening,276,51.61,9,8.4,92.81,65,Yes,3.261,High Error Rate
105590,2026-06-03,Hyderabad,Enrichment,Morning,278,66.03,7,8.5,92.01,65,No,2.518,High Error Rate
103918,2026-06-03,Hyderabad,Publishing,Evening,285,21.98,4,0.0,97.63,30,Yes,1.404,Normal
100775,2026-06-03,Hyderabad,Quality Review,Evening,357,39.3,6,0.0,95.96,60,Yes,1.681,Normal
103806,2026-06-03,Hyderabad,Validation,Evening,173,52.45,5,36.8,97.44,55,Yes,2.89,High Error Rate
103936,2026-06-03,Hyderabad,Validation,Evening,359,34.89,8,25.8,98.98,55,Yes,2.228,High Error Rate
104781,2026-06-03,Hyderabad,Validation,Night,598,49.73,3,15.2,92.81,55,Yes,0.502,Normal
104897,2026-06-03,Hyderabad,Validation,Evening,528,42.17,5,8.4,92.77,55,Yes,0.947,Normal
100865,2026-06-03,Pune,Data Intake,Evening,135,41.74,4,0.0,89.18,35,No,2.963,Low Quality Score
102149,2026-06-03,Pune,Data Intake,Morning,642,12.57,8,27.1,92.66,35,Yes,1.246,Normal
104057,2026-06-03,Pune,Data Intake,Evening,642,27.63,4,12.7,91.45,35,Yes,0.623,Normal
100477,2026-06-03,Pune,Enrichment,Morning,399,47.29,7,18.9,94.87,65,Yes,1.754,Normal
100650,2026-06-03,Pune,Enrichment,Morning,321,41.86,8,13.2,94.79,65,Yes,2.492,High Error Rate
104762,2026-06-03,Pune,Enrichment,Evening,449,66.25,10,13.9,100.0,65,No,2.227,High Error Rate
102919,2026-06-03,Pune,Publishing,Evening,311,24.75,2,0.0,98.72,30,Yes,0.643,Normal
104327,2026-06-03,Pune,Publishing,Night,162,15.31,12,6.2,94.51,30,Yes,7.407,High Error Rate
100780,2026-06-03,Pune,Quality Review,Morning,177,25.97,9,15.6,93.62,60,Yes,5.085,High Error Rate
101657,2026-06-03,Pune,Quality Review,Morning,449,66.92,6,16.0,92.95,60,No,1.336,SLA Breach
101163,2026-06-03,Pune,Validation,Evening,159,47.28,9,0.0,88.35,55,Yes,5.66,Low Quality Score
101127,2026-06-04,Bengaluru,Data Intake,Night,513,24.71,5,9.6,94.58,35,Yes,0.975,Normal
105401,2026-06-04,Bengaluru,Data Intake,Morning,538,48.25,4,10.8,96.09,35,No,0.743,SLA Breach
102673,2026-06-04,Bengaluru,Enrichment,Morning,291,57.38,5,12.1,96.64,65,Yes,1.718,Normal
105364,2026-06-04,Bengaluru,Enrichment,Morning,88,89.45,4,2.3,94.07,65,No,4.545,High Error Rate
101896,2026-06-04,Bengaluru,Publishing,Evening,388,27.91,4,0.0,95.67,30,Yes,1.031,Normal
102512,2026-06-04,Bengaluru,Publishing,Morning,572,46.91,7,40.6,92.79,30,No,1.224,SLA Breach
102640,2026-06-04,Bengaluru,Publishing,Night,435,64.16,0,0.0,96.17,30,No,0.0,SLA Breach
100560,2026-06-04,Bengaluru,Quality Review,Night,552,44.68,6,0.0,93.44,60,Yes,1.087,Normal
101150,2026-06-04,Bengaluru,Quality Review,Morning,512,60.59,7,0.0,92.74,60,No,1.367,SLA Breach
103966,2026-06-04,Bengaluru,Quality Review,Night,524,29.2,5,6.1,94.34,60,Yes,0.954,Normal
104319,2026-06-04,Bengaluru,Quality Review,Evening,135,37.68,5,11.0,96.55,60,Yes,3.704,High Error Rate
104184,2026-06-04,Bengaluru,Validation,Evening,311,37.65,6,0.0,98.47,55,Yes,1.929,Normal
105181,2026-06-04,Chennai,Enrichment,Morning,399,30.26,6,10.6,95.46,65,Yes,1.504,Normal
100125,2026-06-04,Chennai,Publishing,Evening,481,57.91,6,0.0,94.22,30,No,1.247,SLA Breach
100835,2026-06-04,Chennai,Publishing,Morning,330,31.28,3,0.0,91.29,30,No,0.909,SLA Breach
102377,2026-06-04,Chennai,Publishing,Night,593,32.51,9,0.0,97.9,30,No,1.518,SLA Breach
102150,2026-06-04,Chennai,Quality Review,Morning,491,28.21,8,4.4,97.68,60,Yes,1.629,Normal
100151,2026-06-04,Chennai,Validation,Morning,643,51.84,7,0.0,100.0,55,Yes,1.089,Normal
101465,2026-06-04,Chennai,Validation,Morning,621,16.08,1,13.2,95.09,55,Yes,0.161,Normal
102655,2026-06-04,Chennai,Validation,Morning,116,28.78,7,42.6,90.31,55,Yes,6.034,High Error Rate
105836,2026-06-04,Chennai,Validation,Evening,329,31.36,6,0.0,94.81,55,Yes,1.824,Normal
101310,2026-06-04,Hyderabad,Data Intake,Night,167,56.93,4,7.9,93.74,35,No,2.395,High Error Rate
104148,2026-06-04,Hyderabad,Data Intake,Night,307,37.67,10,13.4,86.21,35,No,3.257,Low Quality Score
101347,2026-06-04,Hyderabad,Enrichment,Evening,546,64.2,10,10.9,86.78,65,Yes,1.832,Low Quality Score
104704,2026-06-04,Hyderabad,Enrichment,Morning,158,92.51,4,12.8,94.91,65,No,2.532,High Error Rate
101401,2026-06-04,Hyderabad,Publishing,Night,313,24.14,2,7.4,94.28,30,Yes,0.639,Normal
101560,2026-06-04,Hyderabad,Publishing,Morning,329,30.87,4,18.2,97.42,30,No,1.216,SLA Breach
100146,2026-06-04,Hyderabad,Quality Review,Morning,565,59.51,4,16.0,88.79,60,Yes,0.708,Low Quality Score
104067,2026-06-04,Hyderabad,Quality Review,Evening,601,86.24,2,15.3,86.2,60,No,0.333,Low Quality Score
104971,2026-06-04,Hyderabad,Quality Review,Night,399,43.74,1,22.0,97.79,60,Yes,0.251,Normal
101552,2026-06-04,Hyderabad,Validation,Evening,115,20.29,5,38.8,94.17,55,Yes,4.348,High Error Rate
100882,2026-06-04,Pune,Data Intake,Evening,102,30.15,9,26.5,95.53,35,Yes,8.824,High Error Rate
105997,2026-06-04,Pune,Enrichment,Night,367,67.29,5,0.0,92.35,65,No,1.362,SLA Breach
100643,2026-06-04,Pune,Publishing,Morning,347,23.43,4,0.0,90.91,30,Yes,1.153,Normal
101314,2026-06-04,Pune,Publishing,Night,150,22.73,7,2.1,98.68,30,Yes,4.667,High Error Rate
102672,2026-06-04,Pune,Quality Review,Evening,314,23.84,1,11.3,100.0,60,Yes,0.318,Normal
103332,2026-06-04,Pune,Quality Review,Night,576,28.96,5,2.6,88.6,60,Yes,0.868,Low Quality Score
101856,2026-06-04,Pune,Validation,Morning,207,24.81,3,0.0,96.35,55,Yes,1.449,Normal
102994,2026-06-04,Pune,Validation,Morning,325,52.18,4,0.0,96.75,55,Yes,1.231,Normal
102198,2026-06-05,Bengaluru,Data Intake,Morning,609,24.38,4,24.6,97.26,35,Yes,0.657,Normal
103732,2026-06-05,Bengaluru,Data Intake,Morning,340,57.11,5,15.4,96.29,35,No,1.471,SLA Breach
104333,2026-06-05,Bengaluru,Enrichment,Evening,115,80.48,6,7.7,94.73,65,No,5.217,High Error Rate
104558,2026-06-05,Bengaluru,Publishing,Night,554,30.81,5,4.4,88.56,30,No,0.903,Low Quality Score
102153,2026-06-05,Bengaluru,Validation,Evening,294,87.66,3,24.8,96.98,55,No,1.02,SLA Breach
103985,2026-06-05,Bengaluru,Validation,Night,376,47.43,2,21.8,90.23,55,Yes,0.532,Normal
101419,2026-06-05,Chennai,Data Intake,Evening,407,18.62,2,23.7,89.28,35,Yes,0.491,Low Quality Score
102869,2026-06-05,Chennai,Data Intake,Evening,382,25.59,4,0.0,91.63,35,Yes,1.047,Normal
101706,2026-06-05,Chennai,Enrichment,Evening,161,37.61,5,0.0,95.27,65,Yes,3.106,High Error Rate
103962,2026-06-05,Chennai,Enrichment,Morning,602,52.47,7,0.4,93.42,65,Yes,1.163,Normal
105236,2026-06-05,Chennai,Enrichment,Evening,580,50.92,8,25.3,94.43,65,Yes,1.379,Normal
100668,2026-06-05,Chennai,Publishing,Night,620,19.52,7,23.1,88.9,30,Yes,1.129,Low Quality Score
100232,2026-06-05,Chennai,Quality Review,Night,203,58.51,3,0.0,87.16,60,Yes,1.478,Low Quality Score
101292,2026-06-05,Chennai,Quality Review,Morning,357,18.43,7,0.0,93.31,60,Yes,1.961,Normal
102482,2026-06-05,Chennai,Quality Review,Morning,333,18.17,9,0.0,90.84,60,Yes,2.703,High Error Rate
103339,2026-06-05,Chennai,Quality Review,Night,541,69.65,5,12.8,89.92,60,No,0.924,Low Quality Score
103379,2026-06-05,Chennai,Quality Review,Night,141,26.57,3,1.3,96.96,60,Yes,2.128,High Error Rate
104312,2026-06-05,Chennai,Quality Review,Night,571,67.32,0,11.7,92.45,60,No,0.0,SLA Breach
100610,2026-06-05,Chennai,Validation,Evening,417,34.62,3,13.2,96.14,55,Yes,0.719,Normal
104451,2026-06-05,Chennai,Validation,Night,84,43.68,5,0.0,91.5,55,Yes,5.952,High Error Rate
104142,2026-06-05,Hyderabad,Data Intake,Night,524,12.47,5,7.9,91.23,35,Yes,0.954,Normal
101042,2026-06-05,Hyderabad,Enrichment,Evening,588,80.8,10,4.6,96.32,65,No,1.701,SLA Breach
100037,2026-06-05,Hyderabad,Publishing,Night,570,15.73,4,0.0,92.92,30,Yes,0.702,Normal
102332,2026-06-05,Hyderabad,Publishing,Morning,255,25.79,8,13.9,100.0,30,Yes,3.137,High Error Rate
103578,2026-06-05,Hyderabad,Publishing,Morning,491,25.01,8,3.5,98.75,30,Yes,1.629,Normal
100006,2026-06-05,Hyderabad,Quality Review,Morning,523,82.81,8,10.8,91.61,60,No,1.53,SLA Breach
102098,2026-06-05,Hyderabad,Quality Review,Evening,504,43.66,7,0.0,92.12,60,Yes,1.389,Normal
105430,2026-06-05,Hyderabad,Quality Review,Morning,241,67.68,5,0.0,100.0,60,No,2.075,High Error Rate
103264,2026-06-05,Hyderabad,Validation,Evening,544,32.77,2,14.4,92.05,55,Yes,0.368,Normal
105489,2026-06-05,Hyderabad,Validation,Evening,163,27.12,6,0.0,95.79,55,Yes,3.681,High Error Rate
101247,2026-06-05,Pune,Data Intake,Evening,576,36.62,4,0.0,94.05,35,No,0.694,SLA Breach
103107,2026-06-05,Pune,Quality Review,Morning,475,42.26,4,0.0,96.32,60,Yes,0.842,Normal
105156,2026-06-05,Pune,Quality Review,Night,136,32.59,5,11.7,91.71,60,Yes,3.676,High Error Rate
105663,2026-06-05,Pune,Quality Review,Evening,218,29.39,4,20.3,95.3,60,Yes,1.835,Normal
101735,2026-06-05,Pune,Validation,Morning,364,36.05,5,11.5,99.31,55,Yes,1.374,Normal
103873,2026-06-06,Bengaluru,Data Intake,Evening,518,17.63,10,0.0,87.81,35,Yes,1.931,Low Quality Score
102558,2026-06-06,Bengaluru,Publishing,Night,116,43.45,7,26.1,91.66,30,No,6.034,High Error Rate
102601,2026-06-06,Bengaluru,Publishing,Evening,470,37.65,11,0.0,89.53,30,No,2.34,Low Quality Score
104944,2026-06-06,Bengaluru,Validation,Morning,228,20.23,3,6.8,99.34,55,Yes,1.316,Normal
105187,2026-06-06,Bengaluru,Validation,Morning,605,67.82,3,49.9,90.87,55,No,0.496,SLA Breach
100427,2026-06-06,Chennai,Data Intake,Night,98,50.15,5,0.0,87.92,35,No,5.102,Low Quality Score
103881,2026-06-06,Chennai,Data Intake,Morning,565,19.13,5,9.8,94.96,35,Yes,0.885,Normal
104749,2026-06-06,Chennai,Data Intake,Morning,113,29.06,3,0.5,97.01,35,Yes,2.655,High Error Rate
101214,2026-06-06,Chennai,Enrichment,Morning,417,44.19,2,0.0,97.51,65,Yes,0.48,Normal
102903,2026-06-06,Chennai,Enrichment,Night,216,16.94,6,0.6,89.83,65,Yes,2.778,Low Quality Score
105989,2026-06-06,Chennai,Enrichment,Evening,434,45.14,2,20.1,100.0,65,Yes,0.461,Normal
101521,2026-06-06,Chennai,Publishing,Night,177,16.71,2,0.0,94.4,30,Yes,1.13,Normal
101734,2026-06-06,Chennai,Publishing,Evening,558,26.66,4,11.7,99.0,30,Yes,0.717,Normal
101486,2026-06-06,Chennai,Quality Review,Night,80,22.93,6,23.2,90.22,60,Yes,7.5,High Error Rate
